DEPT    CAL   CILD   CNSS    DT    DRHO   GR    RHOB    ILD    SP                                                                
   473.000    10.0002   300.8125   -99999.0   123.2188   -99999.0    71.1020   -99999.0     3.2759    50.7090 
   473.200    10.3309   319.6914   -99999.0   116.7727   -99999.0    71.1020   -99999.0     3.1500    50.7085 
   473.400    10.2356   324.4141   -99999.0   117.0977   -99999.0    71.1023   -99999.0     3.1180    50.3933 
   473.600    10.0630   329.1338   -99999.0   123.7800   -99999.0    71.3390   -99999.0     3.0870    50.0790 
   473.800    10.2830   329.1357   -99999.0   127.2500   -99999.0    71.0977   -99999.0     3.0549    49.7640 
   474.000    10.1255   330.7090   -99999.0   131.2656   -99999.0    67.0891   -99999.0     3.0240    49.7637 
   474.200     9.7319   330.7107   -99999.0   134.5676   -99999.0    68.7417   -99999.0     3.0240    49.4487 
   474.400     9.6379   332.2830   -99999.0   134.9619   -99999.0    70.1567   -99999.0     3.0240    49.1333 
   474.600     9.6060   332.2830   -99999.0   135.4330   -99999.0    69.9210   -99999.0     3.0240    48.8190 
   474.800     9.5749   333.8579   -99999.0   135.3537   -99999.0    69.6914   -99999.0     2.9921    48.8206 
   475.000     9.5279   333.8599   -99999.0   135.2744   -99999.0    71.5820   -99999.0     3.0239    50.0806 
   475.200     9.4799   335.4414   -99999.0   134.0168   -99999.0    73.4688   -99999.0     2.9609    51.3390 
   475.400     9.4329   343.3203   -99999.0   134.8020   -99999.0    75.8203   -99999.0     2.8979    51.3390 
   475.600     9.3860   352.7559   -99999.0   133.9370   -99999.0    72.7560   -99999.0     2.8660    51.3390 
   475.800     9.3541   368.5059   -99999.0   135.5947   -99999.0    74.1753   -99999.0     2.8029    51.3390 
   476.000     9.4492   370.0808   -99999.0   137.3281   -99999.0    75.8281   -99999.0     2.7402    51.3390 
   476.200     9.5596   371.5625   -99999.0   139.6062   -99999.0    77.7070   -99999.0     2.8662    51.3390 
   476.400     9.9059   336.9375   -99999.0   139.7578   -99999.0    72.5156   -99999.0     3.0249    51.3384 
   476.600     9.8580   274.0159   -99999.0   134.0940   -99999.0    69.9210   -99999.0     3.4960    51.0240 
   476.800     9.7950   250.3594   -99999.0   119.1133   -99999.0    67.0852   -99999.0     4.0015    50.3943 
   477.000     9.8110   226.7383   -99999.0   103.9180   -99999.0    65.6672   -99999.0     5.1035    50.7097 
   477.200     9.8271   203.0625   -99999.0    89.6953   -99999.0    64.2502   -99999.0     6.3328    51.0247 
   477.400     9.8580   140.1250   -99999.0    93.5508   -99999.0    62.8354   -99999.0     7.6555    51.3398 
   477.600     9.8270   116.5350   -99999.0   100.3940   -99999.0    63.0710   -99999.0     8.9130    51.9680 
   477.800     9.7950    92.9180   -99999.0   101.5664   -99999.0    65.6704   -99999.0     9.8577    51.9680 
   478.000     9.7639    97.6445   -99999.0    94.8672   -99999.0    66.5977   -99999.0     9.5115    51.9680 
   478.200     9.7317   102.3672   -99999.0    86.2148   -99999.0    55.0312   -99999.0     9.2283    51.9685 
   478.400     9.5751   107.0938   -99999.0    83.4668   -99999.0    50.5486   -99999.0     9.3857    52.2839 
   478.600     9.6380   111.8110   -99999.0    84.8030   -99999.0    48.8980   -99999.0     9.1340    52.9130 
   478.800     9.7321   113.4180   -99999.0    92.6875   -99999.0    51.9805   -99999.0     8.6289    53.5439 
   479.000     9.8271   138.5898   -99999.0   100.5547   -99999.0    57.6484   -99999.0     7.7795    54.1726 
   479.200     9.8580   143.3008   -99999.0   102.4531   -99999.0    62.1367   -99999.0     7.5586    53.8572 
   479.400     9.8900   138.5781   -99999.0   110.4609   -99999.0    67.3164   -99999.0     7.3396    53.2292 
   479.600     9.9210   133.8580   -99999.0   104.7240   -99999.0    62.3620   -99999.0     7.7800    54.1730 
   479.800     9.9993   127.5430   -99999.0   103.2258   -99999.0    57.3999   -99999.0     8.2529    55.1196 
   480.000     9.3390   114.9453   -99999.0   101.6328   -99999.0    55.9819   -99999.0     8.7253    56.3789 
   480.200     9.3230   100.7773   -99999.0    87.0859   -99999.0    54.3242   -99999.0     9.6399    57.0088 
   480.400     9.2910    96.0586   -99999.0    85.2031   -99999.0    51.9707   -99999.0    10.9607    57.6377 
   480.600     9.3390    91.3390   -99999.0    87.8740   -99999.0    53.3860   -99999.0    10.7090    57.3230 
   480.800     9.5591   103.9531   -99999.0    85.6758   -99999.0    54.8086   -99999.0     9.3215    57.0066 
   481.000     9.7324   116.5547   -99999.0    89.6250   -99999.0    56.6992   -99999.0     8.2192    56.0615 
   481.200     9.9210   133.8828   -99999.0   101.8984   -99999.0    58.8281   -99999.0     7.6531    54.8013 
   481.400     9.8899   152.7560   -99999.0   108.2734   -99999.0    64.4922   -99999.0     7.0547    53.5427 
   481.600     9.8430   152.7560   -99999.0   112.5200   -99999.0    69.2130   -99999.0     6.7400    53.2280 
   481.800     9.7950   152.7560   -99999.0   114.4727   -99999.0    72.2847   -99999.0     6.9294    52.5980 
   482.000     9.7950   152.7539   -99999.0   104.2461   -99999.0    73.4609   -99999.0     7.1501    52.5974 
   482.200     9.7950   151.1758   -99999.0    98.5000   -99999.0    70.1523   -99999.0     7.2764    52.2825 
   482.400     9.8110   148.0288   -99999.0    94.3242   -99999.0    66.8438   -99999.0     7.4331    51.9680 
   482.600     9.8110   146.4570   -99999.0    91.1020   -99999.0    64.9610   -99999.0     7.5910    51.9680 
   482.800     9.8270   143.3091   -99999.0    95.1211   -99999.0    63.0723   -99999.0     7.4016    51.9680 
   483.000     9.8430   144.8840   -99999.0    97.8828   -99999.0    64.0160   -99999.0     7.2131    51.9685 
   483.200     9.8900   146.4590   -99999.0   104.3281   -99999.0    64.0173   -99999.0     7.3066    52.2830 
   483.400     9.9209   148.0330   -99999.0   101.5703   -99999.0    64.9570   -99999.0     7.0239    52.2830 
   483.600     9.8900   149.6060   -99999.0    97.1650   -99999.0    61.6540   -99999.0     6.9610    52.2830 
   483.800     9.8740   143.2969   -99999.0    93.3750   -99999.0    60.7075   -99999.0     6.8984    52.2830 
   484.000     9.8579   137.0000   -99999.0    87.0977   -99999.0    59.5352   -99999.0     7.0879    52.2830 
   484.200     9.8270   132.2734   -99999.0    92.9180   -99999.0    61.4187   -99999.0     7.6545    52.2825 
   484.400     9.8270   125.9883   -99999.0    95.0352   -99999.0    62.8281   -99999.0     7.9369    51.9673 
   484.600     9.8270   129.1340   -99999.0    93.1500   -99999.0    58.5830   -99999.0     7.8740    51.6540 
   484.800     9.8270   132.2695   -99999.0    91.1802   -99999.0    58.3472   -99999.0     7.8115    51.3390 
   485.000     9.8110   122.8203   -99999.0    90.6292   -99999.0    59.3008   -99999.0     8.3469    51.3390 
   485.200     9.8110   113.3750   -99999.0    89.9993   -99999.0    65.4375   -99999.0     8.8513    51.3394 
   485.400     9.7950   107.0781   -99999.0    89.2773   -99999.0    67.7852   -99999.0     9.7942    51.6540 
   485.600     9.7950    99.2130   -99999.0    80.3150   -99999.0    58.3460   -99999.0     9.2280    51.6540 
   485.800     9.7800   111.8281   -99999.0    81.1094   -99999.0    59.7695   -99999.0     8.5969    51.6543 
   486.000     9.7950   124.4258   -99999.0    85.3711   -99999.0    62.8438   -99999.0     7.9358    51.9680 
   486.200     9.8111   137.0156   -99999.0    95.5234   -99999.0    66.1523   -99999.0     7.0549    51.9680 
   486.400     9.8430   141.7422   -99999.0   101.1914   -99999.0    71.1040   -99999.0     6.9919    51.9680 
   486.600     9.8580   146.4570   -99999.0   107.9530   -99999.0    72.7560   -99999.0     6.9290    51.9680 
   486.800     9.8900   151.1914   -99999.0   109.4297   -99999.0    65.1978   -99999.0     6.4875    52.2825 
   487.000     9.8740   157.4883   -99999.0    95.1094   -99999.0    65.9070   -99999.0     6.2043    51.9670 
   487.200     9.8900   163.7891   -99999.0    89.2891   -99999.0    66.8494   -99999.0     5.8901    51.3386 
   487.400     9.9061   170.0769   -99999.0    88.0430   -99999.0    66.6143   -99999.0     5.9531    51.0232 
   487.600     9.9370   168.5040   -99999.0   100.3940   -99999.0    66.8500   -99999.0     6.0160    50.3940 
   487.800    10.4714   165.3477   -99999.0   113.8711   -99999.0    67.3281   -99999.0     6.0791    49.7640 
   488.000    10.1416   162.2070   -99999.0   124.0820   -99999.0    69.2031   -99999.0     6.1733    49.7646 
   488.200     9.8270   163.7500   -99999.0   113.2969   -99999.0    62.8281   -99999.0     6.3630    50.0796 
   488.400     9.8110   135.4180   -99999.0   106.5938   -99999.0    59.2903   -99999.0     7.0273    50.3945 
   488.600     9.7950   125.9840   -99999.0    92.7560   -99999.0    59.0550   -99999.0     9.7010    50.7090 
   488.800     9.7641   103.9102   -99999.0    90.0781   -99999.0    61.4180   -99999.0    12.2532    51.0244 
   489.000     9.8111    85.0234   -99999.0    87.4009   -99999.0    62.1248   -99999.0    13.0073    51.3396 
   489.200     9.8580    77.1719   -99999.0    86.6948   -99999.0    61.1807   -99999.0    12.5659    51.6543 
   489.400     9.8429    80.3203   -99999.0    88.0322   -99999.0    60.9458   -99999.0    11.8109    51.9685 
   489.600     9.8110    83.4650   -99999.0    88.9760   -99999.0    61.6540   -99999.0    11.7800    52.2830 
   489.800     9.7950    86.6211   -99999.0    89.9229   -99999.0    62.6001   -99999.0    11.7166    52.5980 
   490.000     9.7800    89.7640   -99999.0    91.3438   -99999.0    64.2539   -99999.0    11.5276    52.5984 
   490.200     9.7640    89.7620   -99999.0    93.6172   -99999.0    65.6648   -99999.0    11.3394    52.9130 
   490.400     9.7800    88.1890   -99999.0    91.2581   -99999.0    64.0117   -99999.0    11.4966    52.9136 
   490.600     9.7950    88.1890   -99999.0    89.9210   -99999.0    62.1260   -99999.0    11.9060    53.2280 
   490.800     9.8111    86.6140   -99999.0    89.8477   -99999.0    60.2349   -99999.0    12.3464    53.2285 
   491.000     9.8430    86.6140   -99999.0    91.8867   -99999.0    59.5273   -99999.0    12.5354    53.5437 
   491.200     9.8270    86.6140   -99999.0    89.5264   -99999.0    59.0430   -99999.0    12.7563    53.8584 
   491.400     9.7949    86.6157   -99999.0    88.2664   -99999.0    49.3633   -99999.0    12.9126    54.1736 
   491.600     9.7320    88.1890   -99999.0    87.0080   -99999.0    45.8270   -99999.0    12.7240    54.4880 
   491.800     9.6850    88.1890   -99999.0    83.6289   -99999.0    44.4023   -99999.0    12.5350    55.1194 
   492.000     9.6380    88.1890   -99999.0    85.9844   -99999.0    41.8083   -99999.0    12.5670    56.0645 
   492.200     9.6380    88.1890   -99999.0    88.4297   -99999.0    40.1565   -99999.0    12.5981    57.3230 
   492.400     9.6220    88.1870   -99999.0    90.3984   -99999.0    39.6865   -99999.0    12.6614    57.3235 
   492.600     9.6220    86.6140   -99999.0    92.9130   -99999.0    40.8660   -99999.0    12.9450    57.6380 
   492.800     9.6060    83.4570   -99999.0    90.2305   -99999.0    41.5742   -99999.0    13.2917    57.6387 
   493.000     9.6060    78.7461   -99999.0    87.3945   -99999.0    40.8665   -99999.0    13.8516    57.9521 
   493.200     9.6060    83.4844   -99999.0    82.0430   -99999.0    41.1133   -99999.0    11.5896    57.3223 
   493.400     9.6060    99.2383   -99999.0    79.5234   -99999.0    47.9609   -99999.0    10.6125    56.6930 
   493.600     9.6220   116.5350   -99999.0    76.7720   -99999.0    53.6220   -99999.0     9.6060    56.6930 
   493.800     9.6540   130.7305   -99999.0    81.4336   -99999.0    58.5938   -99999.0     8.2183    54.7969 
   494.000     9.6690   146.4766   -99999.0    93.9492   -99999.0    64.7305   -99999.0     6.9592    52.9130 
   494.200     9.7011   162.2188   -99999.0   102.2148   -99999.0    66.6211   -99999.0     5.7007    52.9124 
   494.400     9.7801   171.6680   -99999.0   107.4041   -99999.0    68.7395   -99999.0     5.5427    52.5974 
   494.600     9.8580   182.6770   -99999.0   108.8980   -99999.0    68.2680   -99999.0     5.3540    52.2830 
   494.800     9.8271   185.8320   -99999.0   101.0195   -99999.0    68.9778   -99999.0     5.3540    51.9673 
   495.000     9.8901   188.9739   -99999.0    98.1086   -99999.0    70.3958   -99999.0     5.3540    51.6540 
   495.200     9.9530   187.3945   -99999.0    97.0156   -99999.0    71.8164   -99999.0     5.3862    51.6533 
   495.400     9.9690   184.2461   -99999.0   100.8711   -99999.0    74.6477   -99999.0     5.5754    51.3390 
   495.600     9.9840   179.5280   -99999.0   104.7240   -99999.0    76.0630   -99999.0     5.7640    51.3390 
   495.800    10.0160   171.6445   -99999.0   107.4006   -99999.0    69.4414   -99999.0     6.0476    51.6543 
   496.000    10.0160   163.7695   -99999.0   106.2185   -99999.0    66.6147   -99999.0     6.3623    51.9692 
   496.200    10.0310   155.8945   -99999.0   104.9531   -99999.0    67.0874   -99999.0     6.6780    52.9143 
   496.400    10.0470   149.5977   -99999.0    97.7947   -99999.0    67.3164   -99999.0     7.3394    53.8594 
   496.600    10.0160   141.7320   -99999.0    97.5590   -99999.0    64.0160   -99999.0     7.5280    54.8030 
   496.800     9.9839   133.8601   -99999.0    97.7173   -99999.0    62.1250   -99999.0     7.5911    55.4338 
   497.000     9.9369   135.4351   -99999.0    97.8737   -99999.0    60.2344   -99999.0     7.6536    56.0640 
   497.200     9.8579   137.0098   -99999.0    97.7947   -99999.0    57.6370   -99999.0     7.5276    57.0088 
   497.400     9.7799   138.5830   -99999.0    97.7178   -99999.0    56.9277   -99999.0     7.3699    57.6394 
   497.600     9.7010   138.5830   -99999.0    98.3460   -99999.0    55.9840   -99999.0     7.3390    58.5830 
   497.800     9.6060   140.1592   -99999.0    98.9768   -99999.0    54.5625   -99999.0     7.2759    59.5280 
   498.000     9.5750   141.7341   -99999.0    99.6860   -99999.0    52.9121   -99999.0     7.2129    59.5280 
   498.200     9.5910   143.3070   -99999.0   100.3950   -99999.0    52.4399   -99999.0     7.1500    59.5280 
   498.400     9.6060   143.3091   -99999.0   101.1814   -99999.0    51.7320   -99999.0     7.1499    59.5280 
   498.600     9.6380   144.8820   -99999.0   101.4170   -99999.0    51.7320   -99999.0     7.1180    59.5280 
   498.800     9.6380   144.8840   -99999.0   101.6543   -99999.0    51.2590   -99999.0     7.0869    59.8420 
   499.000     9.6380   146.4570   -99999.0   101.8906   -99999.0    50.5491   -99999.0     7.0550    59.8425 
   499.200     9.6380   146.4570   -99999.0   102.1265   -99999.0    49.1328   -99999.0     7.0550    60.1570 
   499.400     9.6540   146.4548   -99999.0   102.3623   -99999.0    47.4800   -99999.0     7.0550    60.1575 
   499.600     9.6540   144.8820   -99999.0   102.5980   -99999.0    47.4800   -99999.0     7.0550    60.4720 
   499.800     9.6540   144.8820   -99999.0   102.8354   -99999.0    47.9514   -99999.0     7.0551    60.7878 
   500.000     9.6380   144.8799   -99999.0   103.0710   -99999.0    46.7712   -99999.0     7.1181    61.4175 
   500.200     9.6380   143.3008   -99999.0   103.2277   -99999.0    46.2979   -99999.0     7.1810    61.7320 
   500.400     9.6220   138.5808   -99999.0   103.1499   -99999.0    45.5891   -99999.0     7.2134    61.7320 
   500.600     9.6220   137.0080   -99999.0   102.9920   -99999.0    44.1730   -99999.0     7.4330    61.7320 
   500.800     9.6060   135.4258   -99999.0   100.0781   -99999.0    43.4658   -99999.0     7.5281    61.7324 
   501.000     9.6220   132.2830   -99999.0    98.3438   -99999.0    44.1733   -99999.0     7.6223    62.0466 
   501.200     9.6541   132.2830   -99999.0    96.5359   -99999.0    44.4180   -99999.0     7.7480    61.7314 
   501.400     9.7321   132.2830   -99999.0    97.1719   -99999.0    50.0859   -99999.0     7.7800    61.4163 
   501.600     9.7640   132.2830   -99999.0    99.7640   -99999.0    54.3310   -99999.0     7.8110    60.7870 
   501.800     9.6536   133.8601   -99999.0   101.7339   -99999.0    56.4553   -99999.0     7.6846    60.4720 
   502.000     9.5430   135.4375   -99999.0   102.9927   -99999.0    55.2760   -99999.0     7.5276    60.4720 
   502.200     9.5430   138.5898   -99999.0   103.4644   -99999.0    55.2756   -99999.0     7.3696    60.4720 
   502.400     9.5593   141.7320   -99999.0   103.0664   -99999.0    55.0398   -99999.0     7.2126    60.4712 
